id,Title,Year,upc
4917,"River, The",1984,2519500543
6802,Rize,2005,3139818311
168133,"Road , The",2009,4339635287
23766,"Road Home, The",2001,4339606171
16919,"Road to El Dorado , The",2000,667068654523
5152,Road to Morocco,1942,2519212292
16872,Road to Nashville,1966,60349728482
542282,Road to Paloma,2014,1313261730
31017,Road to Perdition,2002,883929382675
5150,Road to Singapore,1940,2519212312
5147,Road to Utopia,1946,2519212302
19825,Road Trip,2000,667068711127
167789,Road Trip: Beer Pong (Rated),2009,97360715040
167793,Road Trip: Beer Pong (Unrated),2009,9736180244
10185,"Roaring Twenties, The",1939,1256969082
7852,"Robe, The",1953,24543570080
10861,Roberta,1935,1256967991
27813,Robin and Marian,1976,4339607868
9521,Robin and the 7 Hoods,1964,88392900757
42690,Robin Harris' Bebe's Kids,1992,9736327454
8279,Robin Hood,1991,88392932261
176258,Robin Hood,1991,2519212738
178947,Robin Hood (Unrated),2010,2519207966
8857,Robin Hood: Men in Tights,1993,24543657903
9052,Robin Hood: Prince of Thieves,1991,88392903916
9791,Robin Hood: Prince of Thieves (Extended Cut),1991,883929075164
24536,Robinson Crusoe,1997,71795100557
180796,Robinson Crusoe on Mars,1964,715515067416
413586,Robot & Frank,2012,4339640539
8593,Robots,2005,24543703549
850510,"ROCK DOG (BD+DVD+DC,STD,WS)",2017,3139825934
351226,Rock of Ages,2012,794043158131
380162,Rock of Ages (Extended Version),2012,79404316100
9556,Rock Star,2001,88392941754
128250,Rock the Bells,2006,8539115457
142534,"ROCKER, THE (BD,STD,WS)",2008,24543572916
35177,Rocket Gibraltar,1988,43396101456
142088,RocknRolla,2008,883929060818
7990,"ROCKY HORROR PICTURE SHOW (BD+DC,ANV,WS)",1975,2454315268
222997,Rocky Mountain,1950,85391188230
7667,Rodger's & Hammerstein's: South Pacific,1958,24543541653
9858,Roger and Me,1989,88392941349
7336,Roger Dodger,2002,1223613806
129038,Rogue Assassin,2007,3139822184
328693,Rogue River,2010,3139815256
143253,"ROLE MODELS (DVD,STD,WS)",2008,2519505313
143256,Role Models (Unrated),2008,2519208295
8682,Roll Bounce,2005,2454321995
30419,Rolling Stones: Let's Spend the Night Together,1983,1223610941
10403,Rollover,1981,1256972265
28986,Roman Holiday,1953,97361389929
10651,"Roman Spring of Mrs. Stone, The",1961,8539118349
93516,Romance,1930,883316287217
8850,Romancing the Stone,1984,24543545729
188687,"Romantics, The",2006,9736193154
70496,Rome Adventure,1962,883929033683
7674,Romeo + Juliet,1996,24543642206
93543,Romeo and Juliet,1936,1256979527
503751,Romeo and Juliet,2013,24543893929
9408,Romeo Must Die,2000,88392924438
141589,Room 205,2007,31398101864
61409,Room 6,2005,1313137279
128113,Room for One More,1952,88331612693
658527,"ROOMMATE WANTED (DVD+DC,STD,WS)",2015,3139821973
181828,"Roommate, The",1995,4339637944
4797,Rooster Cogburn,1975,2519222567
180258,"Roots of Heaven, The",1958,25642100000000
5083,Rope,1948,2519217647
5683,Rory O'Shea Was Here,2005,2519275232
93590,Rosalie,1937,88331620470
42143,"Rose Tattoo, The",1955,9736055114
16658,Rosemary's Baby,1968,715515100717
609776,Rosewater,2014,2519226980
9120,Rosewood,1997,85391163244
361662,Rosewood Lane,2011,777235017034
364814,Route 666,2001,658149788121
93639,Rover Dangerfield,1991,883316299821
13405,Roxanne,1987,4339626292
1197,Royal Wedding,1951,74195269919
353861,Ruby Sparks,2012,24543791607
576025,Rudderless,2014,32429201577
162340,Rudo y Cursi,2008,4339632386
10126,Rudolph and Frosty's Christmas in July,1979,1256942012
16412,Rudy,1993,4339616216
19998,"RUDYARD KIPLING'S THE SECOND JUNGLE BOOK: MOWGLI & BALOO (DVD,STD,FW)",1997,43396059887
93704,Ruggles of Red Gap,1935,24823100000000
36277,Rugrats Go Wild,2003,88392930291
20965,Rugrats in Paris: The Movie,2000,883929302925
138475,"Ruins , The",2008,883929300808
424424,"Rules of Attraction, The",2002,3139813360
16735,Rules of Engagement,2000,9736332174
293751,"Rum Diary , The",2011,774212002311
5702,Rumble Fish,1983,2519203892
12461,Rumble in the Bronx,1996,88392945880
10857,Rumor Has It,2005,1256982950
645647,"RUN ALL NIGHT (BD+DVD+DC,STD,WS,EXCL)",2015,88392947530
14772,Run Lola Run,1998,4339623931
34584,Run Ronnie Run!,2002,79404385042
16529,Runaway,1984,4339604699
15215,Runaway Bride,1999,883929330324
8246,Runaway Jury,2003,24543720492
176627,Runaways,2010,774212103384
129120,"RUNDOWN (BD,STD,WS)",2003,2519205588
476570,Runner Runner,2013,24543840176
16691,Running Free,2000,4339604169
6989,Running Man,1987,887090054409
9198,Running on Empty,1988,8539118432
61539,Running Scared,2006,794043164163
573872,Running With Demons,2014,82528420166
68547,Running with Scissors,2006,4339618150
473037,Rush,2013,2519217258
13622,Rush Hour,1998,794043129421
23998,Rush Hour 2,2001,794043109379
129043,Rush Hour 3,2007,794043111112
639623,RUSSELL MADNESS,2015,2454398877
58588,"Russian Specialist, The",2005,4339613829
178297,Rust,2010,4339635750
398236,Rust and Bone,2012,4339641453
39783,Rustler's Rhapsody,1985,97361380841
63439,RV,2006,4339615592
10577,Ryan's Daughter,1970,1256951702
144582,S. Darko: A Donnie Darko Tale,2009,24543758570
14606,S.L.C. Punk!,1999,4339604015
9605,S.O.B.,1981,883316486085
37340,S.W.A.T.,2003,4339615130
187578,S.W.A.T.: Fire Fight,2011,4339637050
130425,Saawariya,2007,4339624448
848556,"SABAN'S POWER RANGERS (THE MOVIE) (4K,STD,WS)",2017,3139828027
5087,Saboteur,1942,2519218229
24339,Sabrina,1995,3242925795
21162,Sabrina,1954,9736054022
630683,"SABRINA SECRETS OF A TEENAGE WITCH: CURSE OF THE RED ROSE (DVD+DC,STD,WS)",2015,3139821062
576241,Sabrina: A Witch and the Werewolf,2014,3139820250
93836,Sadie McKee,1934,26574100000000
329397,Safe,2012,3139827618
142010,Safe at Home!,1962,24830300000000
129040,Safe Harbour,2007,794043110092
298058,Safe House,2012,2519226930
52137,Sahara,2005,883929300815
141994,Sahara,1995,43396355378
24241,Sahara,1943,9736118284
132152,Saidoweizu,,24935200000000
140081,"SAINT (DVD,STD,WS)",1997,32429354082
446542,Salome,1953,26635600000000
14458,Salome's Last Dance,1988,1302303129
172480,Salt,2010,4339647042
423614,"SALT (BD,STD,WS)",2010,4339635011
651451,"Salt of the Earth, The",2014,4339645529
9662,"Salton Sea, The",2002,8539188822
371285,Salvation Boulevard,2010,43396383616
10165,Samantha: An American Girl Holiday,2004,1256968278
844687,"SAME KIND OF DIFFERENT AS ME (BD+DC,STD,WS)",2017,Scraping failed
93930,Samson and Delilah,1949,3242914648
659736,San Andreas,2015,79404318925
93939,San Antonio,1945,1256964834
10742,San Francisco,1936,1256952882
10775,San Quentin,1937,1256967744
623902,"SANATORIUM (DVD+DC,STD,WS)",2014,3139820810
185024,Sanctum,2011,2519210479
7797,"Sand Pebbles, The",1966,24543452096
8494,Sandlot 2,2005,24543176060
69963,"Sandlot 3: Heading Home, The",2007,24543434573
7889,"SANDLOT, THE (BD+DC,STD,WS)",1993,2454326801
93985,"Sandpiper, The",1965,1256979479
53097,Santa Fe,1951,4339609134
712776,"SANTA'S LITTLE HELPER (DVD+DC,STD,WS)",2015,2454320811
451261,"Sapphires, The",2012,1313260738
57696,Saraband,2005,4339610898
136274,Sarah Landon and the Paranormal Hour,2007,4339624330
261711,Sarah's Key,2010,1313236979
220284,Saratoga Trunk,1945,88331616772
62929,Satan's Playground,2003,13131435399
6864,Satanic,2006,1223619253
28056,Saturday Night Fever,1977,883929300822
352278,Savages,2012,2519215189
382035,Savages,2012,25192123719
130903,Savages,2007,2454350679
21834,Save the Last Dance,2001,883929312924
54925,Save the Tiger,1973,9736084794
54659,Saving Face,2005,4339603525
19819,Saving Grace,2000,72372159146
289293,Saving Private Perez,2011,3139814766
14733,Saving Private Ryan,1998,3242913171
480466,Saving Santa,2013,1313261433
129125,Saving Sarah Cain,2007,2454349977
22033,Saving Silverman,2001,4339606459
6873,Saw,2004,31398193937
6920,Saw 2,2005,31398203452
68178,Saw 3 (Director's Cut),2006,31398207375
610800,Saw 4 (Rated),,Scraping failed
129213,Saw 4 (Unrated Director's Cut),2007,31398222002
142417,Saw 5 (Unrated Director's Cut),2008,31398104742
173390,Saw 6,2009,3139811701
168842,Saw 6 (Theatrical),2009,3139811698
189719,Saw: The Final Chapter,2010,5060223760803
7904,Say Anything,1989,2454303954
7836,Say It Isn't So,2001,1313243769
220290,Say It with Songs,1929,88331617395
142022,Scalplock,1966,24830800000000
220294,Scaramouche,1923,88331616805
10366,Scarecrow,1973,88857453556
69714,Scarface,1932,2519500447
5872,Scarface,1983,2519210723
451253,Scary Movie 5,2013,1313260943
451835,Scary Movie 5 (Unrated),2013,68972192073
4794,Scent of a Woman,1992,2519214133
5436,Schindler's List,1993,2519216884
551227,School Dance,2014,3139820530
19840,School Daze,1988,4339653980
38753,School of Rock,2003,883929300839
14355,School Ties,1992,883929312856
52452,Schultze Gets the Blues,2005,9736343464
346434,"Sci-Fi Boys, The",2006,Scraping failed
68735,"Science of Sleep, The",2006,8539113778
10662,Scooby-Doo,2002,8539111531
665865,"SCOOBY-DOO & KISS: ROCK & ROLL MYSTERY (BD+DVD+DC,STD,WS)",2015,88392942860
10345,Scooby-Doo 2: Monsters Unleashed,2004,88392937467
9399,Scooby-Doo and the Alien Invaders,2000,1476415332
9503,Scooby-Doo and the Cyber Chase,2001,883929209514
9603,Scooby-Doo and the Ghoul School,1988,883929145089
140129,Scooby-Doo and the Goblin King,2008,883929007721
10204,Scooby-Doo and the Legend of the Vampire,2003,883929159963
10038,Scooby-Doo and the Loch Ness Monster,2004,883929194742
9867,Scooby-Doo and the Monster of Mexico,2003,883929159932
9574,Scooby-Doo and the Reluctant Werewolf,1988,1476419401
142871,Scooby-Doo and the Samurai Sword,2009,883929198566
9454,Scooby-Doo and the Witch's Ghost,1999,1476425802
9607,Scooby-Doo Goes Hollywood,1979,883929145065
9770,Scooby-Doo in Arabian Nights,1994,883929087020
63223,Scooby-Doo in Pirates Ahoy!,2006,883929334278
10493,Scooby-Doo in Where's My Mummy?,2005,1476429802
619103,SCOOBY-DOO MOON MONSTER MADNESS,2015,88392946731
9456,Scooby-Doo on Zombie Island,1998,1476425812
173210,Scooby-Doo! Abracadabra-Doo,2010,883929089710
453472,Scooby-Doo! Adventures: The Mystery Map,2013,88392928858
179117,Scooby-Doo! Camp Scare,2010,883929144723
191208,Scooby-Doo! Curse of the Lake Monster,2010,88392913679
541739,Scooby-Doo! Franken Creepy,2014,88392933998
196597,Scooby-Doo! Legend of the Phantosaur,2011,88392920211
396221,Scooby-Doo! Mask of the Blue Falcon,2012,88392925055
9769,Scooby-Doo! Meets the Boo Brothers,1987,1476421522
241798,Scooby-Doo! Music of the Vampire,2012,88392918088
434530,Scooby-Doo! Stage Fright,2013,88392925551
167473,Scooby-Doo! The Mystery Begins,2009,883929086511
503727,Scooby-Doo! Wrestlemania Mystery,2014,88392933772
5919,Scoop,2006,2519312132
476833,Scoot and Kassie's Christmas Adventure,2013,2519218771
23963,Score,2001,9736142974
507092,Scorned,2014,1313260159
5935,Scorpion King,2002,2519503997
138539,"Scorpion King 2: Rise of a Warrior , The",2008,2519504651
281103,"Scorpion King 3, The",2012,2519212478
94204,Scott Joplin,,24934100000000
176952,Scott Pilgrim vs. the World,2010,2519225260
142499,Scourge,2008,5737320363
7851,"Scout , The",1994,1313243629
728087,"SCOUTS GUIDE TO THE ZOMBIE APOCALYPSE (BD+DVD+DC,STD,WS)",2015,3242921154
397784,Scream,1996,3139813442
187563,Scream 4,2011,1313242049
12965,Screamers,1996,4339611869
142836,Screamers: The Hunting,2009,774212105111
5059,Screwed,2000,2519209302
14735,Scrooged,1988,883929300853
10252,"Sea Chase, The",1955,1256969228
10247,"Sea Hawk, The",1940,1256952292
49343,"Sea Inside , The",2004,794043784026
364750,Sea Level,2012,3139814993
107685,"Sea of Grass, The",1947,88392917555
5283,Sea of Love,1989,2519214130
10623,"Sea Wolves, The",1981,1256907092
5865,Seabiscuit,2003,2519505552
500636,Seal Patrol,2014,3139818509
514329,Seal Team 8: Behind Enemy Lines,2014,24543949572
399578,Seal Team Six,2013,1313260265
141529,Seance,2008,3139822874
9053,"Searchers, The",1956,8539111532
16151,Searching for Bobby Fischer,1993,9736326734
360610,Searching for Sugar Man,2011,4339641366
645637,"SECOND BEST EXOTIC MARIGOLD HOTEL, THE (DVD,STD,WS)",2015,24543989059
60420,Second in Command,2006,43396138230
9915,Second Nature,2003,Scraping failed
94324,Second Sight,1989,883316242520
9905,Second String,2002,Scraping failed
180271,"Second Time Around, The",1961,24543848844
37979,Secondhand Lions,2003,79404313291
9094,"Secret Garden, The",1993,883929084791
142800,"Secret Life of Bees, The",2008,24543575887
497063,"SECRET LIFE OF WALTER MITTY (BD+DVD+DC,STD,WS)",2013,24543899471
70192,"Secret Life of Words, The",2006,2519500281
29125,"Secret of Life on Earth, The",1993,Scraping failed
4874,"Secret of My Success, The",1987,2519204122
180202,Secret Origin: The Story of DC Comics,2010,883929101580
130769,"Secret Things of God, The",2007,2454349783
41017,Secret Window,2004,4339618695
6522,Secretary,2002,658149100077
128272,Secrets of the Code,2006,4339617268
551231,Sector 4: Extraction,2014,3139819708
56826,Secuestro Express,2005,3139813897
34384,See No Evil,1971,4339600854
7636,See No Evil,2006,3139811220
596307,See No Evil 2,2014,3139820544
23653,"See No Evil, Hear No Evil",1989,1438175645
9495,See Spot Run,2001,8539116325
94445,See You in the Morning,1989,88331621993
5665,Seed of Chucky,2004,6593582392
399570,Seeds of Destruction,2013,1313260068
35747,Seeing Double,2003,4339600738
129545,"Seeker, The",2007,2454348896
351241,Seeking a Friend for the End of the World,2012,77421200327
311459,Seeking Justice,2011,1313249009
9121,Selena,1997,883929347209
629686,SELMA,2015,3242921213
132420,Semi-Pro,2008,794043121166
132891,Semi-Pro (Unrated),2008,79404312116
5277,Send Me No Flowers,1964,2519212152
12462,Sense and Sensibility,1995,4339615129
14247,Senseless,1998,3139822492
25304,Senseless,1998,3139814759
8990,"Sentinel , The",2006,24543411949
8704,Separate Lies,2005,2454322403
94510,"September 30, 1955",1978,26606500000000
175255,"September Issue , The",2009,3139811753
547352,Septic Man,2014,1313262284
70188,Seraphim Falls,2007,723721255268
5793,Serenity,2005,2519210790
10813,Sergeant Rutledge,1960,8539398062
10890,Sergeant York,1941,1256979375
6642,Serial Killing 101,1999,3139811794
4859,"Serpent and the Rainbow, The",1988,2519212362
29444,Serpico,1973,883929347148
63674,Serving in Silence: The Colonel Margarethe Cammermeyer,1995,4339614521
9563,Sesame Street Presents: Follow That Bird,1985,883929064076
41468,Sesame Street: A Magical Halloween Adventure,2004,7464559489
23919,Sesame Street: Best of Elmo,1996,79601982155
131546,Sesame Street: Best of Elmo 2,2006,89126400190
414680,Sesame Street: Best of Friends,2013,88392932385
315391,Sesame Street: Big Elmo Fun,2012,854392002865
49651,Sesame Street: Count It Higher,1988,88392934505
14424,Sesame Street: Do the Alphabet,1996,88392932329
423634,Sesame Street: Elmo the Musical,2013,85174700418
345157,Sesame Street: Elmo's Alphabet Challenge,2012,851747004055
208267,Sesame Street: Elmo's Music Magic,2011,85439200224
372045,Sesame Street: Elmo's Potty Time,2006,88392953330
194045,Sesame Street: Elmo's Travel Songs & Games,2011,85439200296
409375,Sesame Street: Elmo's World - All Day with Elmo,2013,85439200297
32327,Sesame Street: Get Up and Dance,1997,7464497719
131836,Sesame Street: Iron Monster and Sesame Heroes,2008,88392937371
40324,Sesame Street: Learning About Letters,1990,88392937370
205254,Sesame Street: Learning Letters with Elmo,2011,85439200243
188931,Sesame Street: Silly Storytime,2010,85439200213
39669,"Sesame Street: Sing, Hoot & Howl with the Sesame Street Animals, The",1991,7464513129
23913,Sesame Street: The Great Numbers Game,1999,7464493659
192262,Sesame Street: Wild Words and Outdoor Adventures,2010,85439200216
406294,Sessions,2012,24543831662
14425,Set It Off,1996,794043478727
536945,Set It Off (Director's Cut),1996,79404313158
10043,"Set-Up, The",1949,5393967482
12463,Seven,1995,794043138423
10131,Seven Brides for Seven Brothers,1954,1256950652
94557,Seven Cities of Gold,1955,25641000000000
9311,Seven Days in May,1964,8539152432
94563,Seven Minutes in Heaven,1986,88331624260
142071,Seven Pounds,2008,4339624918
94567,Seven Thieves,1960,2454344639
7801,"Seven Year Itch, The",1955,24543261155
12798,Seven Years in Tibet,1997,4339618696
13283,"Seventh Sign, The",1988,4339670079
638553,SEVENTH SON,2015,2519221873
94578,"Seventh Victim, The",1943,26574200000000
14768,Seventh Voyage of Sinbad,1958,4339627883
187316,Sex and Death,2008,1313830468
143637,Sex and Lies in Sin City,2008,4339629633
179186,Sex and the City,2008,794043139123
175242,Sex and the City 2,2010,794043135347
140133,Sex and the City: The Movie,2008,79404312326
94592,Sex and the Single Girl,1964,883929062461
145270,Sex Drive,2008,774212100819
145271,Sex Drive (Unrated),2008,2519201803
6217,"Sex Monster, The",1999,31398727729
138931,"Sex, Drugs, Rock and Roll",1991,26465300000000
193954,"Sex, Lies and Death",2011,3139813531
7906,Sexy Beast,2001,851789003559
4838,Sgt. Bilko,1996,2519202792
5335,Sgt. Pepper's Lonely Hearts Club Band,1978,2519204152
845887,"SHACK, THE (BD+DVD+DC,STD,WS)",2017,3139828031
53691,Shackles,2005,4339610504
5015,"Shadow , The",1994,2519219340
61290,Shadow Man,2006,4339614991
5082,Shadow of a Doubt,1943,2519218261
10460,Shadow of the Thin Man,1941,1256951732
407037,Shadow People,2013,1313259864
217375,Shadow Puppets,2007,1313152279
13448,"Shadow Riders, The",1982,188876000147
187318,Shadowheart,2009,1313164969
13764,Shadrach,1998,4339603106
9361,Shaft,1971,883929241828
17101,Shaft,2000,883929332441
9363,Shaft in Africa,1973,1256953022
9362,Shaft's Big Score,1972,1256951982
5520,Shakedown,1988,1871381018
15441,Shakes the Clown,1992,4339604062
14385,Shakespeare in Love,1998,6593583773
5351,"Shakiest Gun in the West, The",1968,2519205482
45110,Shall We Dance,2004,3139813797
10386,Shall We Dance,1937,5393972552
7936,Shallow Hal,2001,2454304004
275318,Shame,2011,2454379761
30593,Shampoo,1975,4339660530
16343,Shane,1953,883929332175
399543,Shanghai Calling,2013,26634000000000
237634,Shanghai Kiss,2007,1313168889
491479,Shaolin Warrior,2013,3139817983
854821,"SHAQUILLE O'NEAL PRESENTS ALL STAR COMEDY JAM - LIVE FROM SIN CITY (DVD,STD,WS)",2017,3139827915
471336,Shaquille O'Neal Presents: All Star Comedy Jam - Live from Atlanta,2013,3139817718
508667,Shaquille O'Neal Presents: All Star Comedy Jam - South Beach,2010,3139815848
551235,Shaquille O'Neal's All Star Comedy Jam - Live From Las Vegas,2013,3139819753
398591,Shark Tale,2004,19132909796
191689,Sharktopus,2010,1313225739
9159,Sharky's Machine,1981,8539220242
172039,Shattered Lives,2009,3139811580
5767,Shaun of the Dead,2004,2519505559
740439,"SHAUN THE SHEEP - SHEEP ON THE LOOSE (DVD+DC,STD,WS)",2007,3139828062
681126,"SHAUN THE SHEEP MOVIE (BD+DVD+DC,STD,WS)",2015,3139822957
774653,"SHAUN THE SHEEP: THE FARMER'S LLAMAS (DVD+DC,STD,WS)",2015,3139824488
9089,"SHAWSHANK REDEMPTION, THE",1994,883929118984
94756,She Done Him Wrong,1933,2519257882
7528,She Gets What She Wants,2002,3139816614
45404,She Hate Me,2004,4339605954
9610,She Wore a Yellow Ribbon,1949,5393975972
181195,She-Wolf of London,1946,24807000000000
14165,She's All That,1999,313981476
678770,"SHE'S FUNNY THAT WAY (DVD+DC,STD,FF)",2015,3139823048
16878,She's Having a Baby,1988,9736320272
39376,She's Out of Control,1989,43396037243
175807,She's Out of My League,2010,9736073604
16998,She's So Lovely,1997,9600902471
62480,"SHE'S THE MAN (DVD,STD,WS)",2006,9736117804
7755,She's the One,1996,24543793168
23744,Sheena,1984,4339606535
128266,Sheila Levine Is Dead and Living in New York,1975,24827500000000
693723,Shelby: A Magical Holiday Tail,2014,1313263239
9638,Sheltering Sky,1990,8539120622
5295,Shenandoah,1965,2519226202
130426,"Shepherd, The",2008,1438186182
511847,Sheriff of Contention,2014,3139818877
168098,Sherlock Holmes,2009,883929086993
278369,"SHERLOCK HOLMES 2: A GAME OF SHADOWS (BD+DC,STD,WS,EXCL)",2011,883929191659
12501,Shine,1996,79404312791
138423,Shine a Light,2008,883929300877
9235,"Shining , The",1980,883929356416
8426,Shining Through,1992,24543691105
175969,Shinjuku Incident,2009,4339634728
36827,Ship of Fools,1965,43396106321
374792,"SHIPPING NEWS, THE (BD+DC,STD,WS)",2002,3139822130
372062,"Shirley Temple Collection, Vol. 10: Captain January",1936,2454324928
8824,"Shirley Temple Collection, Vol. 12: Susannah of the Mounties (Black & White)",1939,24543249344
8518,Shirley Temple Collection: Little Miss Broadway (Black & White),1938,24543368472
4932,Shocker,1989,2519204362
10609,"Shoes of the Fisherman, The",1968,1256951742
129044,Shoot 'Em Up,2007,794043112492
176090,Shoot First and Pray You Live,2008,3139811847
94862,Shoot the Moon,1982,12569797215
128715,Shooter,2007,883929300884
6572,Shooters,2003,3139884322
25565,Shootist,1976,883929303069
9682,"Shop Around the Corner, The",1940,1256956692
22216,Short Circuit 2,1988,1438169425
187320,"Shortcut, The",2009,1313218539
881070,"SHOT CALLER (BD+DVD+DC,STD,WS)",2017,3139827181
9376,Show Boat,1951,1256950942
319448,Show Stoppers,2008,8539117173
889899,"SHOW, THE (BD+DC,STD,WS)",2017,3139827204
94905,Showdown,1973,26605200000000
9171,Showdown in Little Tokyo,1991,8539123112
16935,Shower,2000,4339605078
9654,Showtime,2002,8539224402
128800,Shredderman Rules,2007,4339621197
23219,Shrek,2001,2454312677
398580,Shrek 2,2004,2454316128
184285,Shrek Forever After,2010,9736082434
468290,Shrek the Musical,2013,2454387274
221212,Shrek the Third,2007,3242914396
6308,Shriek If You Know What I Did Last Friday the 13th,2000,3139875782
167847,Shrink,2009,3139811284
209740,"Shunning, The",2011,4339638022
178235,Shutter,2008,24543523901
134311,Shutter,2008,2454352386
168103,Shutter Island,2010,883929300860
696312,Sicario,2015,3139823185
430640,Side Effects,2005,2519215824
60723,Side Effects,2005,827134000481
41202,Side Out,1990,4339604246
25594,Sidewalks of New York,2001,883929312610
8952,Sideways,2004,24543175902
180306,"Siege at Red River, The",1954,24936900000000
7671,"SIEGE, THE (DVD,SPE,WS)",1998,24543459828
567892,"Signal, The",2014,2519224409
94969,Signs of Life,1989,26467700000000
63512,Silent Hill,2006,4339615406
407164,Silent Hill: Revelation,2011,2519225303
346955,Silent House,2011,2519213250
391283,Silent Night,2012,1313259740
94995,"Silent Night, Deadly Night",1984,13131525892
23736,Silent Rage,1982,4339605277
5169,Silent Running,1972,2519223142
180308,Silent Venom,2009,2454359280
130444,Silk,2007,79404311307
9752,Silk Stockings,1957,1256956292
25802,Silver Bullet,1985,883929304899
95026,"Silver Chalice , The",1954,88392905038
391861,Silver Linings Playbook,2012,1313259723
8412,Silver Streak,1976,1313260990
14248,Silverado,1985,4339632361
145240,Simon Says,2007,12236103745
14774,Simon Sez,1999,4339604385
30752,Simone,2002,79404361242
8947,Simply Irresistible,1999,13132606101
129018,"Simpsons Movie , The",2007,24543492016
51921,Sin City,2005,786936769616
162722,Sin Nombre,2009,2519201807
16213,Sinbad and the Eye of the Tiger,1977,4339604469
36175,Sinbad: Legend of the Seven Seas,2003,678149083729
175399,Sing Along with Barbie,2009,2519203855
772102,Sing Street,2016,1313264041
9380,Singin in the Rain,1952,88392923758
39081,"Singing Detective, The",2003,844503001061
95116,"Singing Nun, The",1966,88331637929
533097,"Single Mom's Club, The",2014,3139819814
12765,Single White Female,1992,4339651435
55319,Single White Female 2: The Psycho,2005,4339612399
9190,Singles,1992,88392928877
405292,Sinister,2012,2519221989
292144,Sinners and Saints,2011,1313239099
30560,Sirocco,1951,4339608562
10457,Sisterhood of the Traveling Pants,2005,883929030460
141375,Sisterhood of the Traveling Pants 2,2008,883929044252
458227,Sisters & Brothers,2011,1313260579
301978,"Sitter, The",2011,25643200000000
216546,"SITTER, THE (DVD+DC,STD,WS)",2011,2454327908
180317,Sitting Pretty,1948,2454387800
473959,Six Shooters,2013,3139817878
177136,Sixgun,2009,3139812399
5256,Sixteen Candles,1984,2519213999
205294,Skateland,2011,24543744399
5775,"Skeleton Key , The",2005,2519204984
574243,"Skeleton Twins, The",2014,31398207511
63619,Sketches of Frank Gehry,2006,4339615519
14426,"Skin Game, The",1931,798622310323
223517,"Skin I Live In , The",2011,4339639485
328435,Skinny Bitch Fitness: Body,,24939300000000
328439,Skinny Bitch Fitness: Boot Camp,,24939400000000
331583,Skinny Bitch: Booty Bounce,,24939500000000
128948,Skinwalkers,2007,3139821413
424644,Skipped Parts,2001,3139876702
785876,"SKIPTRACE (DVD+DC,STD,WS)",2016,3139825142
5164,"Skulls 2, The",2002,2519214902
5450,"Skulls 3, The",2004,2519230432
5060,"Skulls, The",2000,2519207822
45357,Sky Captain and the World of Tomorrow,2004,9736118294
143317,"Sky Crawlers, The",2008,4339630752
220324,Skyjacked,1972,1256979730
6138,Slam,1998,3139869733
205955,"Slammin' Salmon, The",2009,777235014194
5155,Slap Shot,1977,2519218405
5157,Slap Shot 2: Breaking the Ice,2002,2519214562
141423,Slap Shot 3: The Junior League,2008,2519200602
44906,Slappy & the Stinkers,1998,4339609440
143850,Slaughter,2009,31398107293
5478,Slaughterhouse Five,1972,2519235492
51629,Slaves of New York,1989,4339611255
9054,Sleepers,1996,883929180059
31552,"Sleeping Dictionary, The",2003,79404362702
706136,"SLEEPING WITH OTHER PEOPLE (DVD+DC,STD,WS,EXCL)",2015,3242922558
12464,Sleepless in Seattle,1993,851789003535
19679,Sleepwalkers,1992,1438180855
205959,Sleepwalking,2008,1313830448
15959,Sleepy Hollow,1999,883929305681
130614,Sleuth,2007,4339624452
13631,Sliding Doors,1998,3242905943
12654,Sling Blade,1996,786936788952
142016,"Slingshot, The",1994,24830500000000
130253,Slipstream,2007,4339622790
5885,Slither,2006,4339624050
7076,Slow Burn,2000,1223610636
141532,Slow Burn,2007,3139821671
143596,Slumdog Millionaire,2009,24543574521
7661,Slums of Beverly Hills,1998,86162103797
415869,Small Apartments,2013,4339641522
13486,Small Soldiers,1998,667068467222
513326,Small Time,2014,1313260973
176786,Small Town Saturday Night,2010,5737321190
347629,Smart Money,1931,88392900272
135891,Smart People,2008,3139813803
384774,Smashed,2012,4339642277
37609,Smile Like Yours,1997,9736334754
30705,Smoke,1995,78693620403
198420,Smoke Screen,2010,4339637730
4873,"SMOKEY & THE BANDIT (BD+DVD+DC,ANV,WS,EXCL)",1977,19132900991
5311,Smokey and the Bandit 2,1980,2519226192
70355,Smokin' Aces,2007,2519210776
172328,Smokin' Aces 2: Assassins' Ball,2010,2519204937
172322,Smokin' Aces 2: Assassins' Ball (Rated),2010,24834300000000
180326,Smoky,1966,24837000000000
675495,"SMOSH: THE MOVIE (DVD+DC,STD,WS,EXCL)",2015,2454320175
178816,"SMURFS (4K,STD,WS)",2011,4339639307
507100,Snake and Mongoose,2013,1313261852
13746,Snake Eyes,1998,883929335671
570186,Snakehead Swamp,2014,4339644841
66478,Snakes on a Plane,2006,794043131530
21789,Snatch,2000,4339616162
5310,Sneakers,1992,2519200372
13409,Sniper,1993,4339670759
765443,"SNIPER (DVD+DC,STD,WS)",2016,3139824105
31479,Sniper 2,2002,4339608589
42903,Sniper 3,2004,4339603507
561147,Sniper 5: Legacy,2014,4339643925
192036,Sniper: Reloaded,2011,4339637043
197965,Snitch,2011,2454375288
414439,Snitch,2013,2519221993
132108,Snow Angels,2008,883929022762
16657,Snow Day,2000,883929312573
5026,Snow Falling on Cedars,1999,2519205582
